LIPID_ID,IL_SMILES,IL_head_id,IL_head_SMILES,Tail1_id,Tail1_SMILES,Tail2_id,Tail2_SMILES,Tail3_id,Tail3_SMILES,Tail4_id,Tail4_SMILES,Active_Site_Class,N_Tails,ARCHITECTURE,REACTION_TYP
LNPhub_3V00000234,CCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCC)CC1(O)CCN(CCC(=O)OCCCCCCC)CC1,M589,NCC1(O)CCNCC1,O9,C=CC(=O)OCCCCCCCCC,O9,C=CC(=O)OCCCCCCCCC,O7,C=CC(=O)OCCCCCCC,,,PRIMARY_SECONDARY,3.0,ARCH_HEAD_3_TAILS,AZA_MICHAEL_ADDITION
LNPhub_3V00000235,CCCCCCCCCCCCCCCCCCCCOC(=O)CCN1CCCC1c1cc(O)nc(N(CCC(=O)OCCCCCCCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCCCCCCCC)n1,M1865,Nc1nc(O)cc(C2CCCN2)n1,O17,C=CC(=O)OCCCCCCCCCCCCCCCCC,O17,C=CC(=O)OCCCCCCCCCCCCCCCCC,O20,C=CC(=O)OCCCCCCCCCCCCCCCCCCCC,,,PRIMARY_SECONDARY,3.0,ARCH_HEAD_3_TAILS,AZA_MICHAEL_ADDITION
LNPhub_3V00000236,CCCCCCCCCCCCCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCCCCCCCCCCCCC)c1cnc2nc(N(CCC(=O)OCCCCCCCC)CCC(=O)OCCCCCCCC)nc(O)c2c1,M523,Nc1cnc2nc(N)nc(O)c2c1,O22,C=CC(=O)OCCCCCCCCCCCCCCCCCCCCCC,O22,C=CC(=O)OCCCCCCCCCCCCCCCCCCCCCC,O8,C=CC(=O)OCCCCCCCC,O8,C=CC(=O)OCCCCCCCC,PRIMARY_PRIMARY,4.0,ARCH_HEAD_4_TAILS,AZA_MICHAEL_ADDITION
LNPhub_3V00000237,CCCCCCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCCCCCC)[C@@H]1CN(CCC(=O)OCCCCCCCCCCCCCC)CC[C@H]1O,M1247,N[C@@H]1CNCC[C@H]1O,O15,C=CC(=O)OCCCCCCCCCCCCCCC,O15,C=CC(=O)OCCCCCCCCCCCCCCC,O14,C=CC(=O)OCCCCCCCCCCCCCC,,,PRIMARY_SECONDARY,3.0,ARCH_HEAD_3_TAILS,AZA_MICHAEL_ADDITION
LNPhub_3V00000238,CCCCCCCCCCCCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCCCCCCCCCCCC)c1nc(CN(CCC(=O)OCCCCCCCCCC)CCC(=O)OCCCCCCCCCC)c(Br)c(=O)[nH]1,M1035,NCc1nc(N)[nH]c(=O)c1Br,O10,C=CC(=O)OCCCCCCCCCC,O10,C=CC(=O)OCCCCCCCCCC,O21,C=CC(=O)OCCCCCCCCCCCCCCCCCCCCC,O21,C=CC(=O)OCCCCCCCCCCCCCCCCCCCCC,PRIMARY_PRIMARY,4.0,ARCH_HEAD_4_TAILS,AZA_MICHAEL_ADDITION
LNPhub_3V00000239,CCCCCCCCCCCCCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCCCCCCCCCCCCC)c1cc(S(=O)(=O)NC)ccc1N(CCC(=O)OCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCC,M848,CNS(=O)(=O)c1ccc(N)c(N)c1,O11,C=CC(=O)OCCCCCCCCCCC,O11,C=CC(=O)OCCCCCCCCCCC,O22,C=CC(=O)OCCCCCCCCCCCCCCCCCCCCCC,O22,C=CC(=O)OCCCCCCCCCCCCCCCCCCCCCC,PRIMARY_PRIMARY,4.0,ARCH_HEAD_4_TAILS,AZA_MICHAEL_ADDITION
LNPhub_3V00000240,CCCCCCCCCCCCCCCCCOC(=O)CCN1[C@H](CN(CCC(=O)OCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCC)C[C@@H]2CCCC[C@@H]21,M1503,NC[C@@H]1C[C@@H]2CCCC[C@@H]2N1,O11,C=CC(=O)OCCCCCCCCCCC,O11,C=CC(=O)OCCCCCCCCCCC,O17,C=CC(=O)OCCCCCCCCCCCCCCCCC,,,PRIMARY_SECONDARY,3.0,ARCH_HEAD_3_TAILS,AZA_MICHAEL_ADDITION
LNPhub_3V00000241,CCCCCCCCCCCCCOC(=O)CCN(CCCN(CCC(=O)OCCCCC)CCC(=O)OCCCCC)c1cccc2ccccc12,M1769,NCCCNc1cccc2ccccc12,O5,C=CC(=O)OCCCCC,O5,C=CC(=O)OCCCCC,O13,C=CC(=O)OCCCCCCCCCCCCC,,,PRIMARY_SECONDARY,3.0,ARCH_HEAD_3_TAILS,AZA_MICHAEL_ADDITION
LNPhub_3V00000242,CCCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCCC)CCc1ccccc1N(CCC(=O)OCCCCCC)CCC(=O)OCCCCCC,M1992,NCCc1ccccc1N,O12,C=CC(=O)OCCCCCCCCCCCC,O12,C=CC(=O)OCCCCCCCCCCCC,O6,C=CC(=O)OCCCCCC,O6,C=CC(=O)OCCCCCC,PRIMARY_PRIMARY,4.0,ARCH_HEAD_4_TAILS,AZA_MICHAEL_ADDITION
LNPhub_3V00000243,CCCCCCCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCCCCCCC)n1c(N(CCC(=O)OCCCCC)CCC(=O)OCCCCC)cc(C)cc1=O,M172,Cc1cc(N)n(N)c(=O)c1,O5,C=CC(=O)OCCCCC,O5,C=CC(=O)OCCCCC,O16,C=CC(=O)OCCCCCCCCCCCCCCCC,O16,C=CC(=O)OCCCCCCCCCCCCCCCC,PRIMARY_PRIMARY,4.0,ARCH_HEAD_4_TAILS,AZA_MICHAEL_ADDITION
LNPhub_3V00000244,CCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCC)NC(=O)CN(CCC(=O)OCCCCCCC)c1cccc(OC)c1,M162,COc1cccc(NCC(=O)NN)c1,O7,C=CC(=O)OCCCCCCC,O8,C=CC(=O)OCCCCCCCC,O8,C=CC(=O)OCCCCCCCC,,,PRIMARY_SECONDARY,3.0,ARCH_HEAD_3_TAILS,AZA_MICHAEL_ADDITION
LNPhub_3V00000245,CCCCCCCCOC(=O)CCN(CC)c1c(Cl)cccc1N(CCC(=O)OCCCCCC)CCC(=O)OCCCCCC,M1020,CCNc1c(N)cccc1Cl,O8,C=CC(=O)OCCCCCCCC,O6,C=CC(=O)OCCCCCC,O6,C=CC(=O)OCCCCCC,,,PRIMARY_SECONDARY,3.0,ARCH_HEAD_3_TAILS,AZA_MICHAEL_ADDITION
LNPhub_3V00000246,CCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCC)OCCN(CCC(=O)OCCCCCCC)CCC(=O)OCCCCCCC,M1943,NCCON,O7,C=CC(=O)OCCCCCCC,O7,C=CC(=O)OCCCCCCC,O9,C=CC(=O)OCCCCCCCCC,O9,C=CC(=O)OCCCCCCCCC,PRIMARY_PRIMARY,4.0,ARCH_HEAD_4_TAILS,AZA_MICHAEL_ADDITION
LNPhub_3V00000247,CCCCCCCCCOC(=O)CCN(c1ccc(F)cc1F)c1ccccc1N(CCC(=O)OCCCCCC)CCC(=O)OCCCCCC,M337,Nc1ccccc1Nc1ccc(F)cc1F,O6,C=CC(=O)OCCCCCC,O6,C=CC(=O)OCCCCCC,O9,C=CC(=O)OCCCCCCCCC,,,PRIMARY_SECONDARY,3.0,ARCH_HEAD_3_TAILS,AZA_MICHAEL_ADDITION
LNPhub_3V00000248,CCCCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCCCC)c1nc(N(CCC(=O)OCCCCCC)CCC(=O)OCCCCCC)nc2ccccc12,M1545,Nc1nc(N)c2ccccc2n1,O6,C=CC(=O)OCCCCCC,O6,C=CC(=O)OCCCCCC,O13,C=CC(=O)OCCCCCCCCCCCCC,O13,C=CC(=O)OCCCCCCCCCCCCC,PRIMARY_PRIMARY,4.0,ARCH_HEAD_4_TAILS,AZA_MICHAEL_ADDITION
LNPhub_3V00000249,CCCCCCCCCCCCCCCCCOC(=O)CCN(C[C@@H](CC)N(CCC(=O)OCCCCCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCCCCCC)c1ccnc(-c2cc(-c3cnn(C)c3)ccc2O)n1,M1181,CC[C@@H](N)CNc1ccnc(-c2cc(-c3cnn(C)c3)ccc2O)n1,O15,C=CC(=O)OCCCCCCCCCCCCCCC,O15,C=CC(=O)OCCCCCCCCCCCCCCC,O17,C=CC(=O)OCCCCCCCCCCCCCCCCC,,,PRIMARY_SECONDARY,3.0,ARCH_HEAD_3_TAILS,AZA_MICHAEL_ADDITION
LNPhub_3V00000250,CCCCCCCCCCCCCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCCCCCCCCCCCCC)c1nc(-c2cc(Cl)ccc2C)nc(N(CCC(=O)OCCCCCCCCCCCCCCCCCC)c2ccc(Br)cc2)n1,M2076,Cc1ccc(Cl)cc1-c1nc(N)nc(Nc2ccc(Br)cc2)n1,O22,C=CC(=O)OCCCCCCCCCCCCCCCCCCCCCC,O22,C=CC(=O)OCCCCCCCCCCCCCCCCCCCCCC,O18,C=CC(=O)OCCCCCCCCCCCCCCCCCC,,,PRIMARY_SECONDARY,3.0,ARCH_HEAD_3_TAILS,AZA_MICHAEL_ADDITION
LNPhub_3V00000251,CCCCCCCCCOC(=O)CCN1CCC(n2cnnc2N(CCC(=O)OCCCCCCCC)CCC(=O)OCCCCCCCC)CC1,M2238,Nc1nncn1C1CCNCC1,O8,C=CC(=O)OCCCCCCCC,O8,C=CC(=O)OCCCCCCCC,O9,C=CC(=O)OCCCCCCCCC,,,PRIMARY_SECONDARY,3.0,ARCH_HEAD_3_TAILS,AZA_MICHAEL_ADDITION
LNPhub_3V00000252,CCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCC)C1(c2ccccc2)CCN(CCC(=O)OCCCCCC)C1,M481,NC1(c2ccccc2)CCNC1,O11,C=CC(=O)OCCCCCCCCCCC,O11,C=CC(=O)OCCCCCCCCCCC,O6,C=CC(=O)OCCCCCC,,,PRIMARY_SECONDARY,3.0,ARCH_HEAD_3_TAILS,AZA_MICHAEL_ADDITION
LNPhub_3V00000253,CCCCCCCCCCCCCCCCCCCCCCOC(=O)CCN(Cc1c[nH]cn1)c1ccc(N(CCC(=O)OCCCCCCCCCC)CCC(=O)OCCCCCCCCCC)cc1C,M710,Cc1cc(N)ccc1NCc1c[nH]cn1,O10,C=CC(=O)OCCCCCCCCCC,O10,C=CC(=O)OCCCCCCCCCC,O22,C=CC(=O)OCCCCCCCCCCCCCCCCCCCCCC,,,PRIMARY_SECONDARY,3.0,ARCH_HEAD_3_TAILS,AZA_MICHAEL_ADDITION
LNPhub_3V00000254,CCCCCCCCCCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCCCCCCCCCC)c1ccccc1N(CCC(=O)OCCCCC)C(C)C,M297,CC(C)Nc1ccccc1N,O5,C=CC(=O)OCCCCC,O19,C=CC(=O)OCCCCCCCCCCCCCCCCCCC,O19,C=CC(=O)OCCCCCCCCCCCCCCCCCCC,,,PRIMARY_SECONDARY,3.0,ARCH_HEAD_3_TAILS,AZA_MICHAEL_ADDITION
LNPhub_3V00000255,CCCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCCC)C1CCCCC1CN(CCC(=O)OCCCCCCCCC)CCC(=O)OCCCCCCCCC,M582,NCC1CCCCC1N,O9,C=CC(=O)OCCCCCCCCC,O9,C=CC(=O)OCCCCCCCCC,O12,C=CC(=O)OCCCCCCCCCCCC,O12,C=CC(=O)OCCCCCCCCCCCC,PRIMARY_PRIMARY,4.0,ARCH_HEAD_4_TAILS,AZA_MICHAEL_ADDITION
LNPhub_3V00000256,CCCCCCCCCCCCCCCCCCCCOC(=O)CCN1CCc2c(Oc3ccc(F)cc3)ccc(N(CCC(=O)OCCCCCCCCCC)CCC(=O)OCCCCCCCCCC)c2C1,M552,Nc1ccc(Oc2ccc(F)cc2)c2c1CNCC2,O10,C=CC(=O)OCCCCCCCCCC,O10,C=CC(=O)OCCCCCCCCCC,O20,C=CC(=O)OCCCCCCCCCCCCCCCCCCCC,,,PRIMARY_SECONDARY,3.0,ARCH_HEAD_3_TAILS,AZA_MICHAEL_ADDITION
LNPhub_3V00000257,CCCCCCCCCCCCCCCCCCCCCCOC(=O)CCN1CCC(n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N(CCC(=O)OCCCCCCCC)CCC(=O)OCCCCCCCC)ncnc32)CC1,M2081,Nc1ncnc2c1c(-c1ccc(Oc3ccccc3)cc1)nn2C1CCNCC1,O8,C=CC(=O)OCCCCCCCC,O8,C=CC(=O)OCCCCCCCC,O22,C=CC(=O)OCCCCCCCCCCCCCCCCCCCCCC,,,PRIMARY_SECONDARY,3.0,ARCH_HEAD_3_TAILS,AZA_MICHAEL_ADDITION
LNPhub_3V00000258,CCCCCCCCCCCCCCCCCCCCOC(=O)CCN(CCOC)c1c(N(CCC(=O)OCCCCCCCC)CCC(=O)OCCCCCCCC)n(CCC)c(=O)[nH]c1=O,M277,CCCn1c(N)c(NCCOC)c(=O)[nH]c1=O,O8,C=CC(=O)OCCCCCCCC,O8,C=CC(=O)OCCCCCCCC,O20,C=CC(=O)OCCCCCCCCCCCCCCCCCCCC,,,PRIMARY_SECONDARY,3.0,ARCH_HEAD_3_TAILS,AZA_MICHAEL_ADDITION
LNPhub_3V00000259,CCCCCCCCCCCCCCCCCCCCOC(=O)CCN1CCCc2sc(N(CCC(=O)OCCCCCC)CCC(=O)OCCCCCC)nc21,M1063,Nc1nc2c(s1)CCCN2,O6,C=CC(=O)OCCCCCC,O6,C=CC(=O)OCCCCCC,O20,C=CC(=O)OCCCCCCCCCCCCCCCCCCCC,,,PRIMARY_SECONDARY,3.0,ARCH_HEAD_3_TAILS,AZA_MICHAEL_ADDITION
LNPhub_3V00000260,CCCCCCCCCCCCCCCCOC(=O)CCN1CCCC(c2ccc(N(CCC(=O)OCCCCCCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCCCCCCC)nc2)C1,M2225,Nc1ccc(C2CCCNC2)cn1,O16,C=CC(=O)OCCCCCCCCCCCCCCCC,O16,C=CC(=O)OCCCCCCCCCCCCCCCC,O16,C=CC(=O)OCCCCCCCCCCCCCCCC,,,PRIMARY_SECONDARY,3.0,ARCH_HEAD_3_TAILS,AZA_MICHAEL_ADDITION
LNPhub_3V00000261,CCCCCCCCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCCCCCCCC)CC1(C)CC(N(CCC(=O)OCCCCCC)CCC(=O)OCCCCCC)CC(C)(C)C1,M40,CC1(C)CC(N)CC(C)(CN)C1,O6,C=CC(=O)OCCCCCC,O6,C=CC(=O)OCCCCCC,O17,C=CC(=O)OCCCCCCCCCCCCCCCCC,O17,C=CC(=O)OCCCCCCCCCCCCCCCCC,PRIMARY_PRIMARY,4.0,ARCH_HEAD_4_TAILS,AZA_MICHAEL_ADDITION
LNPhub_3V00000262,CCCCCCCCCCCCCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCCCCCCCCCCCCC)c1ccccc1N(CCC(=O)OCCCCCCCCCCCCCCC)C(C)(C)C,M446,CC(C)(C)Nc1ccccc1N,O15,C=CC(=O)OCCCCCCCCCCCCCCC,O22,C=CC(=O)OCCCCCCCCCCCCCCCCCCCCCC,O22,C=CC(=O)OCCCCCCCCCCCCCCCCCCCCCC,,,PRIMARY_SECONDARY,3.0,ARCH_HEAD_3_TAILS,AZA_MICHAEL_ADDITION
LNPhub_3V00000263,CCCCCCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCCCCCC)c1cc(Cl)ccc1N(CCC(=O)OCCCCCCCCCCC)c1ccccc1,M1053,Nc1cc(Cl)ccc1Nc1ccccc1,O15,C=CC(=O)OCCCCCCCCCCCCCCC,O15,C=CC(=O)OCCCCCCCCCCCCCCC,O11,C=CC(=O)OCCCCCCCCCCC,,,PRIMARY_SECONDARY,3.0,ARCH_HEAD_3_TAILS,AZA_MICHAEL_ADDITION
LNPhub_3V00000264,CCCCCCCCCCCCCCCCCCCCOC(=O)CCN(CC#CC#CCN(CCC(=O)OCCCCCCCCCCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCCCCCCCCCCC,M1846,NCC#CC#CCN,O20,C=CC(=O)OCCCCCCCCCCCCCCCCCCCC,O20,C=CC(=O)OCCCCCCCCCCCCCCCCCCCC,O20,C=CC(=O)OCCCCCCCCCCCCCCCCCCCC,O20,C=CC(=O)OCCCCCCCCCCCCCCCCCCCC,PRIMARY_PRIMARY,4.0,ARCH_HEAD_4_TAILS,AZA_MICHAEL_ADDITION
LNPhub_3V00000265,CCCCCCCCCCCCCCCCCCCCOC(=O)CCN(c1ccncc1)c1ccc(CN(CCC(=O)OCCCCCCCCCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCCCCCCCCCC)cc1,M625,NCc1ccc(Nc2ccncc2)cc1,O19,C=CC(=O)OCCCCCCCCCCCCCCCCCCC,O19,C=CC(=O)OCCCCCCCCCCCCCCCCCCC,O20,C=CC(=O)OCCCCCCCCCCCCCCCCCCCC,,,PRIMARY_SECONDARY,3.0,ARCH_HEAD_3_TAILS,AZA_MICHAEL_ADDITION
LNPhub_3V00000266,CCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCC)C(CC(C)C)CN(CCC(=O)OCCCCCC)CCC(=O)OCCCCCC,M493,CC(C)CC(N)CN,O7,C=CC(=O)OCCCCCCC,O7,C=CC(=O)OCCCCCCC,O6,C=CC(=O)OCCCCCC,O6,C=CC(=O)OCCCCCC,PRIMARY_PRIMARY,4.0,ARCH_HEAD_4_TAILS,AZA_MICHAEL_ADDITION
LNPhub_3V00000267,CCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCC)c1ncnc2sc(N(CCC(=O)OCCCCCCC)CCC(=O)OCCCCCCC)nc12,M1580,Nc1nc2c(N)ncnc2s1,O7,C=CC(=O)OCCCCCCC,O7,C=CC(=O)OCCCCCCC,O10,C=CC(=O)OCCCCCCCCCC,O10,C=CC(=O)OCCCCCCCCCC,PRIMARY_PRIMARY,4.0,ARCH_HEAD_4_TAILS,AZA_MICHAEL_ADDITION
LNPhub_3V00000268,CCCCCCCCCCCCCCCCCCOC(=O)CCN1CCCc2ccc(N(CCC(=O)OCCCCCCC)CCC(=O)OCCCCCCC)nc21,M1129,Nc1ccc2c(n1)NCCC2,O7,C=CC(=O)OCCCCCCC,O7,C=CC(=O)OCCCCCCC,O18,C=CC(=O)OCCCCCCCCCCCCCCCCCC,,,PRIMARY_SECONDARY,3.0,ARCH_HEAD_3_TAILS,AZA_MICHAEL_ADDITION
LNPhub_3V00000269,CCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCC)c1ncc(Br)cc1CN(CCC(=O)OCCCCCCCCC)CCC(=O)OCCCCCCCCC,M1756,NCc1cc(Br)cnc1N,O9,C=CC(=O)OCCCCCCCCC,O9,C=CC(=O)OCCCCCCCCC,O11,C=CC(=O)OCCCCCCCCCCC,O11,C=CC(=O)OCCCCCCCCCCC,PRIMARY_PRIMARY,4.0,ARCH_HEAD_4_TAILS,AZA_MICHAEL_ADDITION
LNPhub_3V00000270,CCCCCCCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCCCCCCC)c1n[nH]c(CCN(CCC(=O)OCCCCCC)CCC(=O)OCCCCCC)n1,M1151,NCCc1nc(N)n[nH]1,O6,C=CC(=O)OCCCCCC,O6,C=CC(=O)OCCCCCC,O16,C=CC(=O)OCCCCCCCCCCCCCCCC,O16,C=CC(=O)OCCCCCCCCCCCCCCCC,PRIMARY_PRIMARY,4.0,ARCH_HEAD_4_TAILS,AZA_MICHAEL_ADDITION
LNPhub_3V00000271,CCCCCCCCCCCCCCCCOC(=O)CCN(Cc1cccnc1)c1cc(N(CCC(=O)OCCCCC)CCC(=O)OCCCCC)nc2cc(-n3cccn3)ccc12,M1613,Nc1cc(NCc2cccnc2)c2ccc(-n3cccn3)cc2n1,O5,C=CC(=O)OCCCCC,O5,C=CC(=O)OCCCCC,O16,C=CC(=O)OCCCCCCCCCCCCCCCC,,,PRIMARY_SECONDARY,3.0,ARCH_HEAD_3_TAILS,AZA_MICHAEL_ADDITION
LNPhub_3V00000272,CCCCCCCCCCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCCCCCCCCCC)CCc1n[nH]c(CCN(CCC(=O)OCCCCCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCCCCCC)n1,M1556,NCCc1n[nH]c(CCN)n1,O19,C=CC(=O)OCCCCCCCCCCCCCCCCCCC,O19,C=CC(=O)OCCCCCCCCCCCCCCCCCCC,O15,C=CC(=O)OCCCCCCCCCCCCCCC,O15,C=CC(=O)OCCCCCCCCCCCCCCC,PRIMARY_PRIMARY,4.0,ARCH_HEAD_4_TAILS,AZA_MICHAEL_ADDITION
LNPhub_3V00000273,CCCCCCCCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCCCCCCCC)NC(=O)c1cc(N(CCC(=O)OCCCCCC)CCC(=O)OCCCCCC)n[nH]1,M1857,NNC(=O)c1cc(N)n[nH]1,O17,C=CC(=O)OCCCCCCCCCCCCCCCCC,O17,C=CC(=O)OCCCCCCCCCCCCCCCCC,O6,C=CC(=O)OCCCCCC,O6,C=CC(=O)OCCCCCC,PRIMARY_PRIMARY,4.0,ARCH_HEAD_4_TAILS,AZA_MICHAEL_ADDITION
LNPhub_3V00000274,CCCCCCCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCCCCCCC)c1cc(C)nc2ccc(N(CCC(=O)OCCCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCCCC)cc12,M353,Cc1cc(N)c2cc(N)ccc2n1,O16,C=CC(=O)OCCCCCCCCCCCCCCCC,O16,C=CC(=O)OCCCCCCCCCCCCCCCC,O13,C=CC(=O)OCCCCCCCCCCCCC,O13,C=CC(=O)OCCCCCCCCCCCCC,PRIMARY_PRIMARY,4.0,ARCH_HEAD_4_TAILS,AZA_MICHAEL_ADDITION
LNPhub_3V00000275,CCCCCCCCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCCCCCCCC)c1nc(CC)cc(=O)n1N(CCC(=O)OCCCCCCC)CCC(=O)OCCCCCCC,M821,CCc1cc(=O)n(N)c(N)n1,O7,C=CC(=O)OCCCCCCC,O7,C=CC(=O)OCCCCCCC,O17,C=CC(=O)OCCCCCCCCCCCCCCCCC,O17,C=CC(=O)OCCCCCCCCCCCCCCCCC,PRIMARY_PRIMARY,4.0,ARCH_HEAD_4_TAILS,AZA_MICHAEL_ADDITION
LNPhub_3V00000276,CCCCCCCCCCCCCCCCCCCCCCOC(=O)CCN(CCC)c1ccccc1N(CCC(=O)OCCCCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCCCCC,M159,CCCNc1ccccc1N,O22,C=CC(=O)OCCCCCCCCCCCCCCCCCCCCCC,O14,C=CC(=O)OCCCCCCCCCCCCCC,O14,C=CC(=O)OCCCCCCCCCCCCCC,,,PRIMARY_SECONDARY,3.0,ARCH_HEAD_3_TAILS,AZA_MICHAEL_ADDITION
LNPhub_3V00000277,CCCCCCCCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCCCCCCCC)CCN(CCC(=O)OCCCCC)c1cc(F)ncn1,M1523,NCCNc1cc(F)ncn1,O17,C=CC(=O)OCCCCCCCCCCCCCCCCC,O17,C=CC(=O)OCCCCCCCCCCCCCCCCC,O5,C=CC(=O)OCCCCC,,,PRIMARY_SECONDARY,3.0,ARCH_HEAD_3_TAILS,AZA_MICHAEL_ADDITION
LNPhub_3V00000278,CCCCCCCCCCCCCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCCCCCCCCCCCCC)c1ccc(OC)cc1N(CCC(=O)OCCCCCCCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCCCCCCCC,M720,COc1ccc(N)c(N)c1,O22,C=CC(=O)OCCCCCCCCCCCCCCCCCCCCCC,O22,C=CC(=O)OCCCCCCCCCCCCCCCCCCCCCC,O17,C=CC(=O)OCCCCCCCCCCCCCCCCC,O17,C=CC(=O)OCCCCCCCCCCCCCCCCC,PRIMARY_PRIMARY,4.0,ARCH_HEAD_4_TAILS,AZA_MICHAEL_ADDITION
LNPhub_3V00000279,CCCCCCCCCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCCCCCCCCC)c1cccc(OCC)c1N(CCC(=O)OCCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCCC,M1837,CCOc1cccc(N)c1N,O18,C=CC(=O)OCCCCCCCCCCCCCCCCCC,O18,C=CC(=O)OCCCCCCCCCCCCCCCCCC,O12,C=CC(=O)OCCCCCCCCCCCC,O12,C=CC(=O)OCCCCCCCCCCCC,PRIMARY_PRIMARY,4.0,ARCH_HEAD_4_TAILS,AZA_MICHAEL_ADDITION
LNPhub_3V00000280,CCCCCCCCCCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCCCCCCCCCC)c1ccccc1N(CCC(=O)OCCCCCCCCCCCC)C(CO)Cc1ccccc1,M1671,Nc1ccccc1NC(CO)Cc1ccccc1,O19,C=CC(=O)OCCCCCCCCCCCCCCCCCCC,O19,C=CC(=O)OCCCCCCCCCCCCCCCCCCC,O12,C=CC(=O)OCCCCCCCCCCCC,,,PRIMARY_SECONDARY,3.0,ARCH_HEAD_3_TAILS,AZA_MICHAEL_ADDITION
LNPhub_3V00000281,CCCCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCCCC)CCN(CCC(=O)OCCCCCCCCCCCC)c1nccc(C(F)(F)F)n1,M1510,NCCNc1nccc(C(F)(F)F)n1,O13,C=CC(=O)OCCCCCCCCCCCCC,O13,C=CC(=O)OCCCCCCCCCCCCC,O12,C=CC(=O)OCCCCCCCCCCCC,,,PRIMARY_SECONDARY,3.0,ARCH_HEAD_3_TAILS,AZA_MICHAEL_ADDITION
LNPhub_3V00000282,CCCCCCCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCCCCCCC)CC1CCCC(CN(CCC(=O)OCCCCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCCCCC)C1,M42,NCC1CCCC(CN)C1,O14,C=CC(=O)OCCCCCCCCCCCCCC,O14,C=CC(=O)OCCCCCCCCCCCCCC,O16,C=CC(=O)OCCCCCCCCCCCCCCCC,O16,C=CC(=O)OCCCCCCCCCCCCCCCC,PRIMARY_PRIMARY,4.0,ARCH_HEAD_4_TAILS,AZA_MICHAEL_ADDITION
LNPhub_3V00000283,CCCCCOC(=O)CCN(C)c1ccc(F)cc1N(CCC(=O)OCCCCC)CCC(=O)OCCCCC,M289,CNc1ccc(F)cc1N,O5,C=CC(=O)OCCCCC,O5,C=CC(=O)OCCCCC,O5,C=CC(=O)OCCCCC,,,PRIMARY_SECONDARY,3.0,ARCH_HEAD_3_TAILS,AZA_MICHAEL_ADDITION
