record_id,study_id,publication_link,lnp_id,il_id,il_smiles,il_class,il_head_smiles,il_head_class,il_linker_smiles,il_linker_class,il_tail_count,il_tail1_id,il_tail1_smiles,il_tail1_class,il_tail2_id,il_tail2_smiles,il_tail2_class,il_tail3_id,il_tail3_smiles,il_tail3_class,il_tail4_id,il_tail4_smiles,il_tail4_class,il_tail5_id,il_tail5_smiles,il_tail5_class,il_tail6_id,il_tail6_smiles,il_tail6_class,il_architecture_type,helper_lipid_name,helper_lipid_smiles,helper_lipid_molratio,cholesterol_name,cholesterol_smiles,cholesterol_molratio,peg_lipid_name,peg_lipid_smiles,peg_lipid_molratio,peg_mw,il_molratio,il_to_nucleicacid_massratio,il_to_nucleicacid_chargeratio,total_lipid_to_cargo_ratio,total_flow_rate_ml_min,cargo_type,route_of_administration,model,model_type,model_target,particle_size_nm,pdi,zeta_potential_mv,zeta_potential_method,encapsulation_efficiency_percent,measured_pka,delivery_value,delivery_value_method,heavy_atoms,rings,aromatic_rings,rotatable_bonds,van_der_waals_molecular_volume,topological_polar_surface_area,hydrogen_bond_donors,hydrogen_bond_acceptors,logp,molar_refractivity,fraction_sp3_carbons,sp3_carbons,nitrogen_count,molecular_weight,has_ester,has_carbonate,has_disulfide,il_subclass,cellular_metabolic/uptake_%,GFP/MFI_transfection,protein_abundance_value,protein_abundance_value_method,mRNA_binding_efficiency_percent,editing_GFP-negative_cells_%,editing_Relative_FVII_EC50_mg_kg–1,uptake_Cy5-mLuc/LNPs_%,viability_IGROV-1_%,viability_MTT_0.5µg/mL,viability_MTT_5µg/mL,toxicity_CERA_μmol/L,toxicity_hemolysis_%,toxicity_UREA_μmol/L,toxicity_ALT_U/L,toxicity_AST_U/L,toxicity_BUN_mg/dL,delivery_relative_to_spikevax_value,il_head_architecture
LNPhub_R0000018,LNPhub_YX_2025,https://doi.org/10.1038/s41587-025-02928-x,LNPhub_YX_2025_LNP_000009,YX_TS9,CCCCCCCCCCCCSSSCC(CC)OC(=O)CCN(CCO)CCCN(CCC(=O)OC(CC)CSSSCCCCCCCCCCCC)CCC(=O)OC(CC)CSSSCCCCCCCCCCCC,multitailed lipidoid,NCCCNCCO,primary_secondary,CCC(=O)OCCSSS,ester/thioether,3,12E,C=CC(=O)OC(CC)CSSSCCCCCCCCCCCC,alkyl/alkenyl thiol,12E,C=CC(=O)OC(CC)CSSSCCCCCCCCCCCC,alkyl/alkenyl thiol,12E,C=CC(=O)OC(CC)CSSSCCCCCCCCCCCC,alkyl/alkenyl thiol,,,,,,,,,,head–linker–multi-tail,DOPE,CCCCCCCC\C=C/CCCCCCCC(=O)OC[C@H](COP(O)(=O)OCCN)OC(=O)CCCCCCC\C=C/CCCCCCCC,30.0,Cholesterol,C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C,40.0,DMG-PEG2000,,0.75,2000.0,20.0,10.0,,,,mRNA,in_vitro,in_vitro,A549,A549 pulmonary cells,,,,,,,-0.4145926868251725,normalized_luminescence,80.0,0.0,0.0,66.0,1294.673843,105.61,1.0,18.0,20.96,371.9998,0.951613,59.0,2.0,1296.268,True,False,True,biodegradable amino,,,,,,,,,,,,,,,,,,,linear
LNPhub_R0000019,LNPhub_YX_2025,https://doi.org/10.1038/s41587-025-02928-x,LNPhub_YX_2025_LNP_000010,YX_TS10,CCCCCCCCCCCCCCSSSCC(CC)OC(=O)CCN(CCO)CCCN(CCC(=O)OC(CC)CSSSCCCCCCCCCCCCCC)CCC(=O)OC(CC)CSSSCCCCCCCCCCCCCC,multitailed lipidoid,NCCCNCCO,primary_secondary,CCC(=O)OCCSSS,ester/thioether,3,14E,C=CC(=O)OC(CC)CSSSCCCCCCCCCCCCCC,alkyl/alkenyl thiol,14E,C=CC(=O)OC(CC)CSSSCCCCCCCCCCCCCC,alkyl/alkenyl thiol,14E,C=CC(=O)OC(CC)CSSSCCCCCCCCCCCCCC,alkyl/alkenyl thiol,,,,,,,,,,head–linker–multi-tail,DOPE,CCCCCCCC\C=C/CCCCCCCC(=O)OC[C@H](COP(O)(=O)OCCN)OC(=O)CCCCCCC\C=C/CCCCCCCC,30.0,Cholesterol,C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C,40.0,DMG-PEG2000,,0.75,2000.0,20.0,10.0,,,,mRNA,in_vitro,in_vitro,MLG pulmonary cells,MLG pulmonary cells,,,,,,,2.5872419842183088,normalized_luminescence,86.0,0.0,0.0,72.0,1378.767744,105.61,1.0,18.0,23.3006,399.7018,0.955882,65.0,2.0,1380.43,True,False,True,biodegradable amino,,,,,,,,,,,,,,,,,,,linear
LNPhub_R0000020,LNPhub_YX_2025,https://doi.org/10.1038/s41587-025-02928-x,LNPhub_YX_2025_LNP_000010,YX_TS10,CCCCCCCCCCCCCCSSSCC(CC)OC(=O)CCN(CCO)CCCN(CCC(=O)OC(CC)CSSSCCCCCCCCCCCCCC)CCC(=O)OC(CC)CSSSCCCCCCCCCCCCCC,multitailed lipidoid,NCCCNCCO,primary_secondary,CCC(=O)OCCSSS,ester/thioether,3,14E,C=CC(=O)OC(CC)CSSSCCCCCCCCCCCCCC,alkyl/alkenyl thiol,14E,C=CC(=O)OC(CC)CSSSCCCCCCCCCCCCCC,alkyl/alkenyl thiol,14E,C=CC(=O)OC(CC)CSSSCCCCCCCCCCCCCC,alkyl/alkenyl thiol,,,,,,,,,,head–linker–multi-tail,DOPE,CCCCCCCC\C=C/CCCCCCCC(=O)OC[C@H](COP(O)(=O)OCCN)OC(=O)CCCCCCC\C=C/CCCCCCCC,30.0,Cholesterol,C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C,40.0,DMG-PEG2000,,0.75,2000.0,20.0,10.0,,,,mRNA,in_vitro,in_vitro,A549,A549 pulmonary cells,,,,,,,0.0322685135200198,normalized_luminescence,86.0,0.0,0.0,72.0,1378.767744,105.61,1.0,18.0,23.3006,399.7018,0.955882,65.0,2.0,1380.43,True,False,True,biodegradable amino,,,,,,,,,,,,,,,,,,,linear
LNPhub_R0000021,LNPhub_YX_2025,https://doi.org/10.1038/s41587-025-02928-x,LNPhub_YX_2025_LNP_000011,YX_TS11,CCCCCCCCCCSSSCCOC(=O)CCN(C)CCCN(CCC(=O)OCCSSSCCCCCCCCCC)CCC(=O)OCCSSSCCCCCCCCCC,multitailed lipidoid,CNCCCN,primary_secondary,CCC(=O)OCCSSS,ester/thioether,3,10H,C=CC(=O)OCCSSSCCCCCCCCCC,alkyl/alkenyl thiol,10H,C=CC(=O)OCCSSSCCCCCCCCCC,alkyl/alkenyl thiol,10H,C=CC(=O)OCCSSSCCCCCCCCCC,alkyl/alkenyl thiol,,,,,,,,,,head–linker–multi-tail,DOPE,CCCCCCCC\C=C/CCCCCCCC(=O)OC[C@H](COP(O)(=O)OCCN)OC(=O)CCCCCCC\C=C/CCCCCCCC,30.0,Cholesterol,C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C,40.0,DMG-PEG2000,,0.75,2000.0,20.0,10.0,,,,mRNA,in_vitro,in_vitro,MLG pulmonary cells,MLG pulmonary cells,,,,,,,1.5481550222968985,normalized_luminescence,66.0,0.0,0.0,55.0,1096.475478,85.38,0.0,17.0,16.9211,310.633,0.938776,46.0,2.0,1097.918,True,False,True,biodegradable amino,,,,,,,,,,,,,,,,,,,linear
LNPhub_R0000022,LNPhub_YX_2025,https://doi.org/10.1038/s41587-025-02928-x,LNPhub_YX_2025_LNP_000011,YX_TS11,CCCCCCCCCCSSSCCOC(=O)CCN(C)CCCN(CCC(=O)OCCSSSCCCCCCCCCC)CCC(=O)OCCSSSCCCCCCCCCC,multitailed lipidoid,CNCCCN,primary_secondary,CCC(=O)OCCSSS,ester/thioether,3,10H,C=CC(=O)OCCSSSCCCCCCCCCC,alkyl/alkenyl thiol,10H,C=CC(=O)OCCSSSCCCCCCCCCC,alkyl/alkenyl thiol,10H,C=CC(=O)OCCSSSCCCCCCCCCC,alkyl/alkenyl thiol,,,,,,,,,,head–linker–multi-tail,DOPE,CCCCCCCC\C=C/CCCCCCCC(=O)OC[C@H](COP(O)(=O)OCCN)OC(=O)CCCCCCC\C=C/CCCCCCCC,30.0,Cholesterol,C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C,40.0,DMG-PEG2000,,0.75,2000.0,20.0,10.0,,,,mRNA,in_vitro,in_vitro,A549,A549 pulmonary cells,,,,,,,0.4880721230702745,normalized_luminescence,66.0,0.0,0.0,55.0,1096.475478,85.38,0.0,17.0,16.9211,310.633,0.938776,46.0,2.0,1097.918,True,False,True,biodegradable amino,,,,,,,,,,,,,,,,,,,linear
LNPhub_R0000023,LNPhub_YX_2025,https://doi.org/10.1038/s41587-025-02928-x,LNPhub_YX_2025_LNP_000012,YX_TS12,CCCCCCCCCCCCSSSCCOC(=O)CCN(C)CCCN(CCC(=O)OCCSSSCCCCCCCCCCCC)CCC(=O)OCCSSSCCCCCCCCCCCC,multitailed lipidoid,CNCCCN,primary_secondary,CCC(=O)OCCSSS,ester/thioether,3,12H,C=CC(=O)OCCSSSCCCCCCCCCCCC,alkyl/alkenyl thiol,12H,C=CC(=O)OCCSSSCCCCCCCCCCCC,alkyl/alkenyl thiol,12H,C=CC(=O)OCCSSSCCCCCCCCCCCC,alkyl/alkenyl thiol,,,,,,,,,,head–linker–multi-tail,DOPE,CCCCCCCC\C=C/CCCCCCCC(=O)OC[C@H](COP(O)(=O)OCCN)OC(=O)CCCCCCC\C=C/CCCCCCCC,30.0,Cholesterol,C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C,40.0,DMG-PEG2000,,0.75,2000.0,20.0,10.0,,,,mRNA,in_vitro,in_vitro,MLG pulmonary cells,MLG pulmonary cells,,,,,,,-0.3323064727157276,normalized_luminescence,72.0,0.0,0.0,61.0,1180.569378,85.38,0.0,17.0,19.2617,338.335,0.945455,52.0,2.0,1182.08,True,False,True,biodegradable amino,,,,,,,,,,,,,,,,,,,linear
LNPhub_R0000024,LNPhub_YX_2025,https://doi.org/10.1038/s41587-025-02928-x,LNPhub_YX_2025_LNP_000012,YX_TS12,CCCCCCCCCCCCSSSCCOC(=O)CCN(C)CCCN(CCC(=O)OCCSSSCCCCCCCCCCCC)CCC(=O)OCCSSSCCCCCCCCCCCC,multitailed lipidoid,CNCCCN,primary_secondary,CCC(=O)OCCSSS,ester/thioether,3,12H,C=CC(=O)OCCSSSCCCCCCCCCCCC,alkyl/alkenyl thiol,12H,C=CC(=O)OCCSSSCCCCCCCCCCCC,alkyl/alkenyl thiol,12H,C=CC(=O)OCCSSSCCCCCCCCCCCC,alkyl/alkenyl thiol,,,,,,,,,,head–linker–multi-tail,DOPE,CCCCCCCC\C=C/CCCCCCCC(=O)OC[C@H](COP(O)(=O)OCCN)OC(=O)CCCCCCC\C=C/CCCCCCCC,30.0,Cholesterol,C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C,40.0,DMG-PEG2000,,0.75,2000.0,20.0,10.0,,,,mRNA,in_vitro,in_vitro,A549,A549 pulmonary cells,,,,,,,0.3260593720375554,normalized_luminescence,72.0,0.0,0.0,61.0,1180.569378,85.38,0.0,17.0,19.2617,338.335,0.945455,52.0,2.0,1182.08,True,False,True,biodegradable amino,,,,,,,,,,,,,,,,,,,linear
LNPhub_R0000025,LNPhub_YX_2025,https://doi.org/10.1038/s41587-025-02928-x,LNPhub_YX_2025_LNP_000013,YX_TS13,CCCCCCCCCCCCCCSSSCCOC(=O)CCN(C)CCCN(CCC(=O)OCCSSSCCCCCCCCCCCCCC)CCC(=O)OCCSSSCCCCCCCCCCCCCC,multitailed lipidoid,CNCCCN,primary_secondary,CCC(=O)OCCSSS,ester/thioether,3,14H,C=CC(=O)OCCSSSCCCCCCCCCCCCCC,alkyl/alkenyl thiol,14H,C=CC(=O)OCCSSSCCCCCCCCCCCCCC,alkyl/alkenyl thiol,14H,C=CC(=O)OCCSSSCCCCCCCCCCCCCC,alkyl/alkenyl thiol,,,,,,,,,,head–linker–multi-tail,DOPE,CCCCCCCC\C=C/CCCCCCCC(=O)OC[C@H](COP(O)(=O)OCCN)OC(=O)CCCCCCC\C=C/CCCCCCCC,30.0,Cholesterol,C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C,40.0,DMG-PEG2000,,0.75,2000.0,20.0,10.0,,,,mRNA,in_vitro,in_vitro,MLG pulmonary cells,MLG pulmonary cells,,,,,,,0.044807639542949,normalized_luminescence,78.0,0.0,0.0,67.0,1264.663279,85.38,0.0,17.0,21.6023,366.037,0.95082,58.0,2.0,1266.242,True,False,True,biodegradable amino,,,,,,,,,,,,,,,,,,,linear
LNPhub_R0000026,LNPhub_YX_2025,https://doi.org/10.1038/s41587-025-02928-x,LNPhub_YX_2025_LNP_000013,YX_TS13,CCCCCCCCCCCCCCSSSCCOC(=O)CCN(C)CCCN(CCC(=O)OCCSSSCCCCCCCCCCCCCC)CCC(=O)OCCSSSCCCCCCCCCCCCCC,multitailed lipidoid,CNCCCN,primary_secondary,CCC(=O)OCCSSS,ester/thioether,3,14H,C=CC(=O)OCCSSSCCCCCCCCCCCCCC,alkyl/alkenyl thiol,14H,C=CC(=O)OCCSSSCCCCCCCCCCCCCC,alkyl/alkenyl thiol,14H,C=CC(=O)OCCSSSCCCCCCCCCCCCCC,alkyl/alkenyl thiol,,,,,,,,,,head–linker–multi-tail,DOPE,CCCCCCCC\C=C/CCCCCCCC(=O)OC[C@H](COP(O)(=O)OCCN)OC(=O)CCCCCCC\C=C/CCCCCCCC,30.0,Cholesterol,C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C,40.0,DMG-PEG2000,,0.75,2000.0,20.0,10.0,,,,mRNA,in_vitro,in_vitro,A549,A549 pulmonary cells,,,,,,,-0.288545046352804,normalized_luminescence,78.0,0.0,0.0,67.0,1264.663279,85.38,0.0,17.0,21.6023,366.037,0.95082,58.0,2.0,1266.242,True,False,True,biodegradable amino,,,,,,,,,,,,,,,,,,,linear
LNPhub_R0000027,LNPhub_YX_2025,https://doi.org/10.1038/s41587-025-02928-x,LNPhub_YX_2025_LNP_000014,YX_TS14,CCCCCCCCC(CCCCCC)SSSCCOC(=O)CCN(C)CCCN(CCC(=O)OCCSSSC(CCCCCC)CCCCCCCC)CCC(=O)OCCSSSC(CCCCCC)CCCCCCCC,multitailed lipidoid,CNCCCN,primary_secondary,CCC(=O)OCCSSS,ester/thioether,3,10B6,C=CC(=O)OCCSSSC(CCCCCC)CCCCCCCC,alkyl/alkenyl thiol,10B6,C=CC(=O)OCCSSSC(CCCCCC)CCCCCCCC,alkyl/alkenyl thiol,10B6,C=CC(=O)OCCSSSC(CCCCCC)CCCCCCCC,alkyl/alkenyl thiol,,,,,,,,,,head–linker–multi-tail,DOPE,CCCCCCCC\C=C/CCCCCCCC(=O)OC[C@H](COP(O)(=O)OCCN)OC(=O)CCCCCCC\C=C/CCCCCCCC,30.0,Cholesterol,C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C,40.0,DMG-PEG2000,,0.75,2000.0,20.0,10.0,,,,mRNA,in_vitro,in_vitro,MLG pulmonary cells,MLG pulmonary cells,,,,,,,-0.6092618981647357,normalized_luminescence,81.0,0.0,0.0,67.0,1306.710229,85.38,0.0,17.0,22.7678,379.822,0.953125,61.0,2.0,1308.323,True,False,True,biodegradable amino,,,,,,,,,,,,,,,,,,,linear
LNPhub_R0000028,LNPhub_YX_2025,https://doi.org/10.1038/s41587-025-02928-x,LNPhub_YX_2025_LNP_000014,YX_TS14,CCCCCCCCC(CCCCCC)SSSCCOC(=O)CCN(C)CCCN(CCC(=O)OCCSSSC(CCCCCC)CCCCCCCC)CCC(=O)OCCSSSC(CCCCCC)CCCCCCCC,multitailed lipidoid,CNCCCN,primary_secondary,CCC(=O)OCCSSS,ester/thioether,3,10B6,C=CC(=O)OCCSSSC(CCCCCC)CCCCCCCC,alkyl/alkenyl thiol,10B6,C=CC(=O)OCCSSSC(CCCCCC)CCCCCCCC,alkyl/alkenyl thiol,10B6,C=CC(=O)OCCSSSC(CCCCCC)CCCCCCCC,alkyl/alkenyl thiol,,,,,,,,,,head–linker–multi-tail,DOPE,CCCCCCCC\C=C/CCCCCCCC(=O)OC[C@H](COP(O)(=O)OCCN)OC(=O)CCCCCCC\C=C/CCCCCCCC,30.0,Cholesterol,C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C,40.0,DMG-PEG2000,,0.75,2000.0,20.0,10.0,,,,mRNA,in_vitro,in_vitro,A549,A549 pulmonary cells,,,,,,,-0.6122948275637836,normalized_luminescence,81.0,0.0,0.0,67.0,1306.710229,85.38,0.0,17.0,22.7678,379.822,0.953125,61.0,2.0,1308.323,True,False,True,biodegradable amino,,,,,,,,,,,,,,,,,,,linear
LNPhub_R0000029,LNPhub_YX_2025,https://doi.org/10.1038/s41587-025-02928-x,LNPhub_YX_2025_LNP_000015,YX_TS15,CCCCCCCCCCSSSCC(C)OC(=O)CCN(C)CCCN(CCC(=O)OC(C)CSSSCCCCCCCCCC)CCC(=O)OC(C)CSSSCCCCCCCCCC,multitailed lipidoid,CNCCCN,primary_secondary,CCC(=O)OCCSSS,ester/thioether,3,10M,C=CC(=O)OC(C)CSSSCCCCCCCCCC,alkyl/alkenyl thiol,10M,C=CC(=O)OC(C)CSSSCCCCCCCCCC,alkyl/alkenyl thiol,10M,C=CC(=O)OC(C)CSSSCCCCCCCCCC,alkyl/alkenyl thiol,,,,,,,,,,head–linker–multi-tail,DOPE,CCCCCCCC\C=C/CCCCCCCC(=O)OC[C@H](COP(O)(=O)OCCN)OC(=O)CCCCCCC\C=C/CCCCCCCC,30.0,Cholesterol,C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C,40.0,DMG-PEG2000,,0.75,2000.0,20.0,10.0,,,,mRNA,in_vitro,in_vitro,MLG pulmonary cells,MLG pulmonary cells,,,,,,,-0.2087362046968555,normalized_luminescence,69.0,0.0,0.0,55.0,1138.522428,85.38,0.0,17.0,18.0866,324.418,0.942308,49.0,2.0,1139.999,True,False,True,biodegradable amino,,,,,,,,,,,,,,,,,,,linear
LNPhub_R0000030,LNPhub_YX_2025,https://doi.org/10.1038/s41587-025-02928-x,LNPhub_YX_2025_LNP_000015,YX_TS15,CCCCCCCCCCSSSCC(C)OC(=O)CCN(C)CCCN(CCC(=O)OC(C)CSSSCCCCCCCCCC)CCC(=O)OC(C)CSSSCCCCCCCCCC,multitailed lipidoid,CNCCCN,primary_secondary,CCC(=O)OCCSSS,ester/thioether,3,10M,C=CC(=O)OC(C)CSSSCCCCCCCCCC,alkyl/alkenyl thiol,10M,C=CC(=O)OC(C)CSSSCCCCCCCCCC,alkyl/alkenyl thiol,10M,C=CC(=O)OC(C)CSSSCCCCCCCCCC,alkyl/alkenyl thiol,,,,,,,,,,head–linker–multi-tail,DOPE,CCCCCCCC\C=C/CCCCCCCC(=O)OC[C@H](COP(O)(=O)OCCN)OC(=O)CCCCCCC\C=C/CCCCCCCC,30.0,Cholesterol,C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C,40.0,DMG-PEG2000,,0.75,2000.0,20.0,10.0,,,,mRNA,in_vitro,in_vitro,A549,A549 pulmonary cells,,,,,,,1.3381092292754595,normalized_luminescence,69.0,0.0,0.0,55.0,1138.522428,85.38,0.0,17.0,18.0866,324.418,0.942308,49.0,2.0,1139.999,True,False,True,biodegradable amino,,,,,,,,,,,,,,,,,,,linear
LNPhub_R0000031,LNPhub_YX_2025,https://doi.org/10.1038/s41587-025-02928-x,LNPhub_YX_2025_LNP_000016,YX_TS16,CCCCCCCCCCCCSSSCC(C)OC(=O)CCN(C)CCCN(CCC(=O)OC(C)CSSSCCCCCCCCCCCC)CCC(=O)OC(C)CSSSCCCCCCCCCCCC,multitailed lipidoid,CNCCCN,primary_secondary,CCC(=O)OCCSSS,ester/thioether,3,12M,C=CC(=O)OC(C)CSSSCCCCCCCCCCCC,alkyl/alkenyl thiol,12M,C=CC(=O)OC(C)CSSSCCCCCCCCCCCC,alkyl/alkenyl thiol,12M,C=CC(=O)OC(C)CSSSCCCCCCCCCCCC,alkyl/alkenyl thiol,,,,,,,,,,head–linker–multi-tail,DOPE,CCCCCCCC\C=C/CCCCCCCC(=O)OC[C@H](COP(O)(=O)OCCN)OC(=O)CCCCCCC\C=C/CCCCCCCC,30.0,Cholesterol,C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C,40.0,DMG-PEG2000,,0.75,2000.0,20.0,10.0,,,,mRNA,in_vitro,in_vitro,MLG pulmonary cells,MLG pulmonary cells,,,,,,,-0.0341370024199195,normalized_luminescence,75.0,0.0,0.0,61.0,1222.616328,85.38,0.0,17.0,20.4272,352.12,0.948276,55.0,2.0,1224.161,True,False,True,biodegradable amino,,,,,,,,,,,,,,,,,,,linear
LNPhub_R0000032,LNPhub_YX_2025,https://doi.org/10.1038/s41587-025-02928-x,LNPhub_YX_2025_LNP_000016,YX_TS16,CCCCCCCCCCCCSSSCC(C)OC(=O)CCN(C)CCCN(CCC(=O)OC(C)CSSSCCCCCCCCCCCC)CCC(=O)OC(C)CSSSCCCCCCCCCCCC,multitailed lipidoid,CNCCCN,primary_secondary,CCC(=O)OCCSSS,ester/thioether,3,12M,C=CC(=O)OC(C)CSSSCCCCCCCCCCCC,alkyl/alkenyl thiol,12M,C=CC(=O)OC(C)CSSSCCCCCCCCCCCC,alkyl/alkenyl thiol,12M,C=CC(=O)OC(C)CSSSCCCCCCCCCCCC,alkyl/alkenyl thiol,,,,,,,,,,head–linker–multi-tail,DOPE,CCCCCCCC\C=C/CCCCCCCC(=O)OC[C@H](COP(O)(=O)OCCN)OC(=O)CCCCCCC\C=C/CCCCCCCC,30.0,Cholesterol,C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C,40.0,DMG-PEG2000,,0.75,2000.0,20.0,10.0,,,,mRNA,in_vitro,in_vitro,A549,A549 pulmonary cells,,,,,,,-0.3694835204647074,normalized_luminescence,75.0,0.0,0.0,61.0,1222.616328,85.38,0.0,17.0,20.4272,352.12,0.948276,55.0,2.0,1224.161,True,False,True,biodegradable amino,,,,,,,,,,,,,,,,,,,linear
LNPhub_R0000033,LNPhub_YX_2025,https://doi.org/10.1038/s41587-025-02928-x,LNPhub_YX_2025_LNP_000017,YX_TS17,CCCCCCCCCCCCCCSSSCC(C)OC(=O)CCN(C)CCCN(CCC(=O)OC(C)CSSSCCCCCCCCCCCCCC)CCC(=O)OC(C)CSSSCCCCCCCCCCCCCC,multitailed lipidoid,CNCCCN,primary_secondary,CCC(=O)OCCSSS,ester/thioether,3,14M,C=CC(=O)OC(C)CSSSCCCCCCCCCCCCCC,alkyl/alkenyl thiol,14M,C=CC(=O)OC(C)CSSSCCCCCCCCCCCCCC,alkyl/alkenyl thiol,14M,C=CC(=O)OC(C)CSSSCCCCCCCCCCCCCC,alkyl/alkenyl thiol,,,,,,,,,,head–linker–multi-tail,DOPE,CCCCCCCC\C=C/CCCCCCCC(=O)OC[C@H](COP(O)(=O)OCCN)OC(=O)CCCCCCC\C=C/CCCCCCCC,30.0,Cholesterol,C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C,40.0,DMG-PEG2000,,0.75,2000.0,20.0,10.0,,,,mRNA,in_vitro,in_vitro,MLG pulmonary cells,MLG pulmonary cells,,,,,,,-0.5938523945897907,normalized_luminescence,81.0,0.0,0.0,67.0,1306.710229,85.38,0.0,17.0,22.7678,379.822,0.953125,61.0,2.0,1308.323,True,False,True,biodegradable amino,,,,,,,,,,,,,,,,,,,linear
LNPhub_R0000034,LNPhub_YX_2025,https://doi.org/10.1038/s41587-025-02928-x,LNPhub_YX_2025_LNP_000017,YX_TS17,CCCCCCCCCCCCCCSSSCC(C)OC(=O)CCN(C)CCCN(CCC(=O)OC(C)CSSSCCCCCCCCCCCCCC)CCC(=O)OC(C)CSSSCCCCCCCCCCCCCC,multitailed lipidoid,CNCCCN,primary_secondary,CCC(=O)OCCSSS,ester/thioether,3,14M,C=CC(=O)OC(C)CSSSCCCCCCCCCCCCCC,alkyl/alkenyl thiol,14M,C=CC(=O)OC(C)CSSSCCCCCCCCCCCCCC,alkyl/alkenyl thiol,14M,C=CC(=O)OC(C)CSSSCCCCCCCCCCCCCC,alkyl/alkenyl thiol,,,,,,,,,,head–linker–multi-tail,DOPE,CCCCCCCC\C=C/CCCCCCCC(=O)OC[C@H](COP(O)(=O)OCCN)OC(=O)CCCCCCC\C=C/CCCCCCCC,30.0,Cholesterol,C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C,40.0,DMG-PEG2000,,0.75,2000.0,20.0,10.0,,,,mRNA,in_vitro,in_vitro,A549,A549 pulmonary cells,,,,,,,-0.2753598281783817,normalized_luminescence,81.0,0.0,0.0,67.0,1306.710229,85.38,0.0,17.0,22.7678,379.822,0.953125,61.0,2.0,1308.323,True,False,True,biodegradable amino,,,,,,,,,,,,,,,,,,,linear
